study	transformed	untransformed	method
SHIP-1	SHIP-1_INVPEF_nonsmk_CHR20_SW_16092020.gz	SHIP-1_PEF_nonsmk_CHR20_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_nonsmk_CHR21_SW_16092020.gz	SHIP-1_PEF_nonsmk_CHR21_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_nonsmk_CHR22_SW_16092020.gz	SHIP-1_PEF_nonsmk_CHR22_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_nonsmk_CHR3_SW_16092020.gz	SHIP-1_PEF_nonsmk_CHR3_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_nonsmk_CHR4_SW_16092020.gz	SHIP-1_PEF_nonsmk_CHR4_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_nonsmk_CHR5_SW_16092020.gz	SHIP-1_PEF_nonsmk_CHR5_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_nonsmk_CHR6_SW_16092020.gz	SHIP-1_PEF_nonsmk_CHR6_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_nonsmk_CHR7_SW_16092020.gz	SHIP-1_PEF_nonsmk_CHR7_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_nonsmk_CHR8_SW_16092020.gz	SHIP-1_PEF_nonsmk_CHR8_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_nonsmk_CHR9_SW_16092020.gz	SHIP-1_PEF_nonsmk_CHR9_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_nonsmk_CHRX_females_SW_16092020.gz	SHIP-1_PEF_nonsmk_CHRX_females_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_nonsmk_CHRX_males_SW_16092020.gz	SHIP-1_PEF_nonsmk_CHRX_males_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR1_SW_16092020.gz	SHIP-1_PEF_smk_CHR1_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR10_SW_16092020.gz	SHIP-1_PEF_smk_CHR10_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR11_SW_16092020.gz	SHIP-1_PEF_smk_CHR11_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR12_SW_16092020.gz	SHIP-1_PEF_smk_CHR12_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR13_SW_16092020.gz	SHIP-1_PEF_smk_CHR13_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR14_SW_16092020.gz	SHIP-1_PEF_smk_CHR14_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR15_SW_16092020.gz	SHIP-1_PEF_smk_CHR15_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR16_SW_16092020.gz	SHIP-1_PEF_smk_CHR16_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR17_SW_16092020.gz	SHIP-1_PEF_smk_CHR17_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR18_SW_16092020.gz	SHIP-1_PEF_smk_CHR18_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR19_SW_16092020.gz	SHIP-1_PEF_smk_CHR19_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR2_SW_16092020.gz	SHIP-1_PEF_smk_CHR2_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR20_SW_16092020.gz	SHIP-1_PEF_smk_CHR20_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR21_SW_16092020.gz	SHIP-1_PEF_smk_CHR21_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR22_SW_16092020.gz	SHIP-1_PEF_smk_CHR22_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR3_SW_16092020.gz	SHIP-1_PEF_smk_CHR3_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR4_SW_16092020.gz	SHIP-1_PEF_smk_CHR4_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR5_SW_16092020.gz	SHIP-1_PEF_smk_CHR5_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR6_SW_16092020.gz	SHIP-1_PEF_smk_CHR6_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR7_SW_16092020.gz	SHIP-1_PEF_smk_CHR7_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR8_SW_16092020.gz	SHIP-1_PEF_smk_CHR8_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHR9_SW_16092020.gz	SHIP-1_PEF_smk_CHR9_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHRX_females_SW_16092020.gz	SHIP-1_PEF_smk_CHRX_females_SW_21012020.gz	check
SHIP-1	SHIP-1_INVPEF_smk_CHRX_males_SW_16092020.gz	SHIP-1_PEF_smk_CHRX_males_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR1_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR1_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR10_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR10_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR11_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR11_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR12_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR12_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR13_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR13_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR14_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR14_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR15_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR15_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR16_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR16_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR17_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR17_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR18_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR18_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR19_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR19_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR2_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR2_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR20_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR20_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR21_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR21_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR22_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR22_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR3_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR3_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR4_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR4_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR5_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR5_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR6_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR6_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR7_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR7_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR8_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR8_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHR9_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHR9_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHRX_females_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHRX_females_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_nonsmk_CHRX_males_SW_16092020.gz	SHIP-TREND-0_FEV1_nonsmk_CHRX_males_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR1_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR1_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR10_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR10_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR11_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR11_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR12_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR12_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR13_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR13_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR14_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR14_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR15_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR15_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR16_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR16_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR17_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR17_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR18_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR18_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR19_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR19_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR2_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR2_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR20_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR20_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR21_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR21_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR22_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR22_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR3_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR3_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR4_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR4_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR5_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR5_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR6_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR6_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR7_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR7_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR8_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR8_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHR9_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHR9_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHRX_females_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHRX_females_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFEV1_smk_CHRX_males_SW_16092020.gz	SHIP-TREND-0_FEV1_smk_CHRX_males_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR1_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR1_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR10_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR10_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR11_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR11_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR12_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR12_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR13_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR13_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR14_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR14_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR15_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR15_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR16_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR16_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR17_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR17_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR18_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR18_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR19_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR19_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR2_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR2_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR20_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR20_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR21_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR21_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR22_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR22_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR3_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR3_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR4_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR4_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR5_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR5_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR6_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR6_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR7_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR7_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR8_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR8_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHR9_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHR9_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHRX_females_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHRX_females_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_nonsmk_CHRX_males_SW_16092020.gz	SHIP-TREND-0_FF_nonsmk_CHRX_males_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR1_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR1_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR10_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR10_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR11_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR11_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR12_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR12_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR13_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR13_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR14_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR14_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR15_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR15_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR16_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR16_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR17_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR17_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR18_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR18_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR19_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR19_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR2_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR2_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR20_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR20_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR21_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR21_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR22_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR22_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR3_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR3_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR4_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR4_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR5_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR5_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR6_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR6_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR7_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR7_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR8_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR8_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHR9_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHR9_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHRX_females_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHRX_females_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFF_smk_CHRX_males_SW_16092020.gz	SHIP-TREND-0_FF_smk_CHRX_males_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR1_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR1_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR10_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR10_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR11_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR11_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR12_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR12_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR13_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR13_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR14_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR14_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR15_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR15_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR16_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR16_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR17_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR17_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR18_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR18_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR19_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR19_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR2_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR2_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR20_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR20_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR21_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR21_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR22_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR22_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR3_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR3_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR4_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR4_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR5_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR5_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR6_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR6_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR7_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR7_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR8_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR8_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHR9_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHR9_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHRX_females_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHRX_females_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_nonsmk_CHRX_males_SW_16092020.gz	SHIP-TREND-0_FVC_nonsmk_CHRX_males_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_smk_CHR1_SW_16092020.gz	SHIP-TREND-0_FVC_smk_CHR1_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_smk_CHR10_SW_16092020.gz	SHIP-TREND-0_FVC_smk_CHR10_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_smk_CHR11_SW_16092020.gz	SHIP-TREND-0_FVC_smk_CHR11_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_smk_CHR12_SW_16092020.gz	SHIP-TREND-0_FVC_smk_CHR12_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_smk_CHR13_SW_16092020.gz	SHIP-TREND-0_FVC_smk_CHR13_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_smk_CHR14_SW_16092020.gz	SHIP-TREND-0_FVC_smk_CHR14_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_smk_CHR15_SW_16092020.gz	SHIP-TREND-0_FVC_smk_CHR15_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_smk_CHR16_SW_16092020.gz	SHIP-TREND-0_FVC_smk_CHR16_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_smk_CHR17_SW_16092020.gz	SHIP-TREND-0_FVC_smk_CHR17_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_smk_CHR18_SW_16092020.gz	SHIP-TREND-0_FVC_smk_CHR18_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_smk_CHR19_SW_16092020.gz	SHIP-TREND-0_FVC_smk_CHR19_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_smk_CHR2_SW_16092020.gz	SHIP-TREND-0_FVC_smk_CHR2_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_smk_CHR20_SW_16092020.gz	SHIP-TREND-0_FVC_smk_CHR20_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_smk_CHR21_SW_16092020.gz	SHIP-TREND-0_FVC_smk_CHR21_SW_21012020.gz	check
SHIP-TREND-0	SHIP-TREND-0_INVFVC_smk_CHR22_SW_16092020.gz	SHIP-TREND-0_FVC_smk_CHR22_SW_21012020.gz	check
